"from_user_name","to_user_name","in_reply_to_status_id","location"
"CarmenRomtd","luiis_alberto_g",1.32995218654622E+018,
"CarolDiaz212","eduardomosque16",1.3301731035536E+018,"Ecuador"
"Tordaer","elcomerciocom",1.32994875401591E+018,"Ecuador"
"CarolDiaz212","teleamazonasec",1.32838582953903E+018,"Ecuador"
"Tordaer","DiarioExtraEc",1.33013816318513E+018,"Ecuador"
"RosaMartiro","CNEAzuay",1.33021187687415E+018,
"Gutiercio","DiarioExtraEc",1.33025718819194E+018,"Ecuador."
"JuliooAlvezz","oro_negro26",1.33025842820437E+018,"Ecuador"
"JuliooAlvezz","oro_negro26",1.33025842820437E+018,"Ecuador"
"PatriciaVelqc","luiis_alberto_g",1.32995218654622E+018,
"JuliooAlvezz","oro_negro26",1.33025842820437E+018,"Ecuador"
"gield0n","eluniversocom",1.33011128289743E+018,"Ecuador"
"carmenrincong","taniadamelio",1.32797865623756E+018,"Ecuador"
"SofiaaPalacioos","Danilosaavedr1",1.33023956155797E+018,"Ecuador"
"Sofiatorres_75","CNEAzuay",1.33028863270869E+018,"Ecuador"
"CarolinCeva","Pipo1178",1.3302461630067E+018,"Ecuador"
"Marthagonzalesq","jAVi_Y",1.33028290829742E+018,"Ecuador"
"Dianita12mu","CarlaMaldonadoP",1.33000218637024E+018,"Ecuador"
"andres_m72","bajolalupaEC",1.33019843600891E+018,"Ecuador"
"Gomezmari16","cadeerck",1.33019911876608E+018,"Ecuador"
"AnaSabrinaLoopz","Jcobando5",1.3302858793158E+018,"Ecuador"
"LuciangelaCort1","Pipo1178",1.3302461630067E+018,"Ecuador"
"Victoriagmz10","joselo681513",1.33028642849289E+018,"Ecuador"
"MariaaRoja9","Pipo1178",1.3302461630067E+018,"Ecuador"
"Olga_Castillo19","bajolalupaEC",1.33019843600891E+018,"Ecuador"
"anarosafranco","OvejitaOvejuna",1.31610771678865E+018,"Ecuador"
"gield0n","Expresoec",1.33011122208002E+018,"Ecuador"
"MarianaGutierz","DanielaPalam",1.33029537423444E+018,"Ecuador"
"CarlosFranco150","kolectiVOZ",1.32998287801338E+018,"Ecuador"
"Valeriarilopez","kolectiVOZ",1.32998287801338E+018,"Ecuador"
"gield0n","EcuavisaInforma",1.33027709341074E+018,"Ecuador"
"anarosafranco","chavezjrchavez2",1.33021660330112E+018,"Ecuador"
"valeaval0","eluniversocom",1.33011625550489E+018,"Ecuador"
"valeaval0","elcomerciocom",1.33016028685935E+018,"Ecuador"
"CarlosFranco150","kolectiVOZ",1.32998287801338E+018,"Ecuador"
"GarciaAnax","EcuadorWillana",1.33029906096478E+018,"Ecuador"
"margotmireleon","ramirorddhh",1.32997600083125E+018,"Ecuador"
"carlos_her30","kolectiVOZ",1.32998287801338E+018,"Ecuador"
"DanielPeretp","CneZamoraCh",1.33029693717461E+018,
"Anyeld0","RTSEcuador",1.33030003620755E+018,"Ecuador"
"LuisCamp09","CneZamoraCh",1.33029693717461E+018,"Ecuador"
"DanielPeretp","JuliooAlvezz",1.3299528783631E+018,
"JoselinPereez32","CneZamoraCh",1.33029693717461E+018,"Ecuador"
"AnaRojas9711","EstebanRubio77",1.33027000774659E+018,"Ecuador"
"JoselinPereez32","teleamazonasec",1.32986318667009E+018,"Ecuador"
"Laurasalazar780","CneZamoraCh",1.33029693717461E+018,"Ecuador"
"IrenVea","Anticuantico",1.32998655613699E+018,"Ecuador"
"MarianaRodrig22","CarlosG40672116",1.33024346961343E+018,"Ecuador"
"marianala171","luiis_alberto_g",1.32995218654622E+018,"Ecuador"
"FueraRomo","TCE_Ecuador",1.33026180670786E+018,
"VuelveRafael","TCE_Ecuador",1.33026180670786E+018,
"Rebelde2020Mai","jjorgito007",1.33211509618161E+018,"Quito, Ecuador"
"fernandoloor","MashiRafael",1.33242890732119E+018,"Barcelona, España"
"isa_m0r","fernandoloor",1.33244197361832E+018,
"isa_m0r","jorgevale59",1.33243715163252E+018,
"Patricmena","MaraJtiva",1.33244418222558E+018,"Ecuador"
"JoselinPereez32","MaraJtiva",1.33244418222558E+018,"Ecuador"
"cristinamorer","joseandresm7",1.3324320914522E+018,"Ecuador"
"Gutiercio","Expresoec",1.33244250078361E+018,"Ecuador."
"paolaRiosHur","FrankSamaniegoM",1.33241635654593E+018,"Ecuador"
"DanielPeretp","MashiRafael",1.33242890732119E+018,
"CarmenTorres111","Lealtad_Ec",1.33234841541457E+018,"Ecuador"
"gield0n","EcuavisaInforma",1.33242071078292E+018,"Ecuador"
"PatriciaVelqc","cpmrc1",1.3323567695286E+018,
"LauraJPaz10","FrankSamaniegoM",1.33241635654593E+018,"Ecuador"
"Karla_g49","mabsegovia",1.33238256808853E+018,"Ecuador"
"Sofiatorres_75","ALEXANDRAESTELA",1.33244202549347E+018,"Ecuador"
"Sofiperezz13","ecuadordepie202",1.33244124336484E+018,"Ecuador"
"Oriannrojas","LilianaMend22",1.33245146341148E+018,"Ecuador"
"JuliooAlvezz","Cbrapo7",1.33170485944432E+018,"Ecuador"
"Oriannrojas","Sofiatorres_75",1.33245144045184E+018,"Ecuador"
"Laurahernandezw","ecuadordepie202",1.33244124336484E+018,"Ecuador"
"carlosromero68_","Azul2Rc",1.33244619164944E+018,"Ecuador"
"florcis_paredes","MaraJtiva",1.33244418222558E+018,"Guayaquil, Ecuador"
"MariaCorreara","ecuadordepie202",1.33244124336484E+018,"Ecuador"
"Karla_g49","ecuadordepie202",1.33244124336484E+018,"Ecuador"
"GenesisRom69","teleamazonasec",1.32961042487091E+018,"Ecuador"
"andres_m72","mabsegovia",1.33238256808853E+018,"Ecuador"
"RosaS_49","SurgenteNavarra",1.33245832926896E+018,"Ecuador"
"RosaSalz19","jr_cabreraz",1.33231913617793E+018,"Ecuador"
"AnaMariaRoj0","PovedaBriones",1.33241640210025E+018,"Ecuador"
"d0mingodepedro","luiscartuchem",1.33229978652399E+018,"Ecuador"
"EmiliaGonzl","MashiRafael",1.33242890732119E+018,
"Anyeld0","RTSEcuador",1.33240336734427E+018,"Ecuador"
"Tordaer","DiarioExtraEc",1.33246385555814E+018,"Ecuador"
"Tordaer","eluniversocom",1.33246680979939E+018,"Ecuador"
"Gutiercio","Expresoec",1.33245619183075E+018,"Ecuador."
"Gutiercio","Expresoec",1.33247252997023E+018,"Ecuador."
"susaguti19","UnesCarchi",1.33235774782907E+018,"Ecuador"
"DanielaPalam","moreiracris19",1.33214846260807E+018,"Ecuador"
"CarolinCeva","MaraJtiva",1.33244418222558E+018,"Ecuador"
"Laurazambr2","IMAGINEPRO2",1.33215450636093E+018,"Ecuador"
"BlancaFa18","Azul2Rc",1.32628661202891E+018,"Ecuador"
"Dianita12mu","KinttoLucas",1.33064625545486E+018,"Ecuador"
"LuisaMaraCarre1","isa_m0r",1.3324439383016E+018,"Ecuador"
"MarciaRodrigue","sur_gente",1.33240757391243E+018,"Ecuador"
"MarciaRodrigue","YADIRAOLMEDO3",1.33246483348522E+018,"Ecuador"
"LauraJPaz10","MarciaRodrigue",1.33248256201137E+018,"Ecuador"
"VictoriaBrach13","MabeMendezR",1.3312017971895E+018,"Ecuador"
"SanchzzElena","VictoriaBrach13",1.33248472500138E+018,"Ecuador"
"moralessrobert","VictoriaBrach13",1.33248396301795E+018,"Ecuador"
"eddugonz","VictoriaBrach13",1.33248396301795E+018,"Ecuador"
"fernandoloopezj","MaraJtiva",1.33244418222558E+018,"Ecuador"
"cpmrc1","ecuarauz",1.33250793273971E+018,
"cpmrc1","ecuarauz",1.33250793273971E+018,
"cpmrc1","ecuarauz",1.33250793273971E+018,
"ALassoDileNo1","carlosfigueirar",1.33263384743608E+018,
"SomosRCcat","EPatricioPlaza9",1.3326579393631E+018,
"Claudlpz","RomeroInocente",1.33248911767495E+018,"Ecuador"
"ivanaced","ALEXANDRAESTELA",1.33244202549347E+018,"Ecuador"
"JennyMont3Z","hmi_Ec",1.3326397550923E+018,"Ecuador"
"OKaedbay","TCE_Ecuador",1.33250817972971E+018,"Ecuador"
"silviamrq","SurGenteEuropa",1.33262100154123E+018,"Ecuador"
"VsqzGabi","PzElen234_",1.33267636548575E+018,"Ecuador"
"silviamrq","BaironValleP",1.33266303032525E+018,"Ecuador"
"Blanc4Fernandez","marcelaholguin",1.33248602053798E+018,"Ecuador"
"05AngelRm","RTSEcuador",1.33240336734427E+018,"Ecuador"
"JosAlejo90","elcomerciocom",1.33247805937572E+018,"Ecuador"
"silviamrq","ALEXANDRAESTELA",1.33244202549347E+018,"Ecuador"
"Lauravelez89u","Carlos68730160",1.33252742933692E+018,"Ecuador"
"martinezisa124","CNEEsmeraldas",1.33267913440155E+018,"Ecuador"
"SomosRCcat","KinttoLucas",1.33266349466841E+018,
"Americarax1996","Alejaherrera80",1.33267886032915E+018,"Ecuador⬅"
"LuisaPinto39","CNEEsmeraldas",1.33267913440155E+018,"Ecuador"
"Ferana_1","MunicipioQuito",1.332675611761E+018,"Ecuador"
"SomosRCcat","KarlitaDgz_85",1.33268303231098E+018,
"SomosRCcat","Mari_Gonz40",1.33268433816985E+018,
"Duran1_RC","Duran1_RC",1.33270091142516E+018,"Guayas, Ecuador"
"Duran1_RC","Duran1_RC",1.33270099749656E+018,"Guayas, Ecuador"
"Duran1_RC","Duran1_RC",1.33270130359259E+018,"Guayas, Ecuador"
"Duran1_RC","Duran1_RC",1.3327014802148E+018,"Guayas, Ecuador"
"Duran1_RC","Duran1_RC",1.33270159147289E+018,"Guayas, Ecuador"
"dariorobinzonec","MashiRafael",1.33269563433649E+018,"Esmeraldas, Ecuador"
"ROBERTOHOPS","lindaguaman",1.33236385642597E+018,"Quito, Ecuador"
"UnesCarchi","Jordana210510",1.33273239877838E+018,"Ecuador"
"TsomosUNO","UnesCarchi",1.3327359682821E+018,
"TsomosUNO","UnesCarchi",1.3327359682821E+018,
"Pabliry","ArauzRabascall",1.33273579837505E+018,"Cuenca"
"HijadelSol17","KinttoLucas",1.33274377097938E+018,
"OvejitaOvejuna","MashiRafael",1.33269563433649E+018,"Ecuador"
"SofiaaPalacioos","carsaaved",1.3327938287854E+018,"Ecuador"
"SofiaaPalacioos","carsaaved",1.3327938287854E+018,"Ecuador"
"CarolinCeva","ArauzRabascall",1.33273579837505E+018,"Ecuador"
"fernandoloopezj","SerRevolucionEc",1.33277715250957E+018,"Ecuador"
"DianaVera01","moreiracris19",1.33275405496393E+018,"Ecuador"
"MartinaAndreRi","TaniaTsenkush",1.33279866296402E+018,"Ecuador"
"LuciangelaCort1","moreiracris19",1.33275405496393E+018,"Ecuador"
"Tordaer","Expresoec",1.33278880931926E+018,"Ecuador"
"aurapaez22","libernautas",1.33275397263393E+018,"Ecuador"
"Tordaer","DiarioExtraEc",1.33279160867743E+018,"Ecuador"
"aurapaez22","SerRevolucionEc",1.33279016680577E+018,"Ecuador"
"RosaMartiro","esthercuestasan",1.33273634599175E+018,
"isabelPazla","moreiracris19",1.33275405496393E+018,"Ecuador"
"Rojaleja","RosaMartiro",1.3328024811397E+018,"Ecuador"
"Rojaleja","CotopaxiEsRC",1.33280244183906E+018,"Ecuador"
"Laurazambr2","esthercuestasan",1.33273634599175E+018,"Ecuador"
"luisanattovar","Alvaro71173496",1.33280352556334E+018,"Ecuador"
"luisanattovar","Rojaleja",1.33280324625206E+018,"Ecuador"
"luisanattovar","isabelPazla",1.3328027566761E+018,"Ecuador"
"Laurazambr2","ramirorddhh",1.33273534772225E+018,"Ecuador"
"gield0n","tctelevision",1.33278919589147E+018,"Ecuador"
"isa_m0r","pgvelarde39",1.33280499768016E+018,
"valeaval0","eluniversocom",1.3328062956159E+018,"Ecuador"
"MarthaMendoz6","betofrcsb",1.3327202416176E+018,"Ecuador"
"RocioLopezw","Italia_RC",1.33270809609184E+018,"Ecuador"
"LarezSophia","EscalaVaras",1.33280906489247E+018,"Ecuador"
"Laurahernandezw","dtorbay",1.33281105938468E+018,"Ecuador"
"Laurahernandezw","JohnnyG65966799",1.33281095624256E+018,"Ecuador"
"jesusmarcano323","TsomosUNO",1.33277463602778E+018,"Ecuador"
"MarianaDiazzS","LuisaGonzalezEc",1.33281049258747E+018,"Ecuador"
"Justiciaparajg","BancoGuayaquil",1.32882184779065E+018,
"MarianaDiazzS","pichinchauniver",1.33280602965509E+018,"Ecuador"
"luisanattovar","Justiciaparajg",1.33281658156766E+018,"Ecuador"
"Jessaguilarq","dscajiaoo",1.33281427108061E+018,"Ecuador"
"Laurasalazar780","GabrielRiveraJL",1.33280665141034E+018,"Ecuador"
"luisanattovar","danielagarciawz",1.33281653553934E+018,"Ecuador"
"luisanattovar","danielagarciawz",1.33281623509715E+018,"Ecuador"
"carlos_her30","SerRevolucionEc",1.33279085006209E+018,"Ecuador"
"Cris_espinoss","CotopaxiEsRC",1.33281727877835E+018,"Ecuador"
"DanielaPalam","GabrielRiveraJL",1.33280665141034E+018,"Ecuador"
"Oriannrojas","carlos_her30",1.33281884512445E+018,"Ecuador"
"Oriannrojas","carlos_her30",1.33281837306395E+018,"Ecuador"
"DanielaPalam","Alvaro71173496",1.33281960722949E+018,"Ecuador"
"Oriannrojas","farriancito",1.33281827057612E+018,"Ecuador"
"Patricmena","jorgeguarnizos",1.33281834549897E+018,"Ecuador"
"LauraJPaz10","farriancito",1.33281827057612E+018,"Ecuador"
"LuisaMaraCarre1","EddiChonero1",1.33282852811979E+018,"Ecuador"
"LeonorGar34","BET0j11",1.33283195987843E+018,"Ecuador"
"JoseGuz_4","alexismoncayo",1.33271269587599E+018,"Ecuador"
"LealValntina","MarianaRodrig22",1.3328284082886E+018,"Ecuador"
"Pibismrevoluti1","Alvaro71173496",1.33280234259763E+018,
"LuisCamp09","LuciaALpzM",1.33283931784945E+018,"Ecuador"
"SebastinZiga13","SebastinZiga13",1.33284258178973E+018,"Pichincha, Ecuador"
"Anyeld0","RTSEcuador",1.33285183832925E+018,"Ecuador"
"Gutiercio","DiarioExtraEc",1.33285196909918E+018,"Ecuador."
"MarianaRodrig22","lahoraecuador",1.33068876887827E+018,"Ecuador"
"Pipo1178","Pipo1178",1.33286824771737E+018,"Quito, Ecuador"
"Pipo1178","Pipo1178",1.33286824861914E+018,"Quito, Ecuador"
"VamosJuntosAzu","VamosJuntosAzu",1.3328867253713E+018,
"VamosJuntosAzu","VamosJuntosAzu",1.3328989600722E+018,
"pacoram0764","vanegascortazar",1.33288128602591E+018,
"dmoyaec","LassoGuillermo",1.33238881341561E+018,
"DaysiBarros6","DaysiBarros6",1.33300016669831E+018,
"HijadelSol17","VerdugaAbraham",1.33302495550473E+018,
"MVANESSAALAVA","MashiRafael",1.31190333237884E+018,"Ecuador"
"FredRohdes","ecuarauz",1.33289291978371E+018,
"Alvaro71173496","PattyParedes82",1.33304689390827E+018,
"LFMolinaO","LFMolinaO",1.33305685698659E+018,"Pichincha, Ecuador"
"Johanna17096816","SurGenteEuropa",1.33302617179836E+018,
"ManuelGonz_9","ecuarauz",1.33304664219552E+018,"Ecuador"
"Johanna17096816","SurgenteA",1.33305171513907E+018,
"aurapaez22","Sandinin",1.33304279643817E+018,"Ecuador"
"cristin3_h","rc_manabi",1.3326612980317E+018,"Ecuador"
"Andreajrx44","caminante_EC",1.33283580368541E+018,"Ecuador"
"Andreajrx44","caminante_EC",1.33283580368541E+018,"Ecuador"
"RosaRodrigzj","HijadelSol17",1.33307026403747E+018,"Ecuador"
"DanielaPalam","Sandinin",1.33304279643817E+018,"Ecuador"
"Gomezantonio03","Sandinin",1.3328605100863E+018,"Ecuador"
"RamirezOscar0","rabascallcarlos",1.33290523403792E+018,"Ecuador"
"Zarahrnandez","paveleguez",1.3323515519402E+018,"Ecuador"
"vanetorres_2","TCE_Ecuador",1.33250817972971E+018,"Ecuador"
"Zarahrnandez","paveleguez",1.3323515519402E+018,"Ecuador"
"eduar7priety","DDavidVillamar",1.33306572332585E+018,"Machala, Ecuador"
"Zarahrnandez","pichinchauniver",1.33307071539492E+018,"Ecuador"
"Oriannrojas","Sandinin",1.33304279643817E+018,"Ecuador"
"Claudlpz","ecuarauz",1.33304664219552E+018,"Ecuador"
"wavatve13","KarlitaDgz_85",1.33307501070197E+018,"Ecuador"
"AnyelineTorresC","VictorMedinaAb",1.33306995683821E+018,
"wavatve13","MnicaSalazarAs1",1.33307490977025E+018,"Ecuador"
"Mercedeslopz","ulsove1971",1.33307804364095E+018,"Ecuador"
"AlvadGabi","ecuainm_oficial",1.33307372172945E+018,"Ecuador"
"Marii_Celit","MariuxiLista1",1.3330778871346E+018,
"Laurasalazar780","HijadelSol17",1.33307026403747E+018,"Ecuador"
"MariJsRodz","UChinchipe",1.33307904784112E+018,"Ecuador"
"Margari50912543","LuisaAndradet23",1.33308084717246E+018,
"paolaRiosHur","rc_manabi",1.3326612980317E+018,"Ecuador"
"Margari50912543","jorgecast_1",1.33308128913886E+018,
"Lopmart_","UChinchipe",1.33307904784112E+018,"ECUADOR"
"Diamolina20","TCE_Ecuador",1.33250817972971E+018,"Ecuador"
"Gdavidleal","Sandinin",1.33304279643817E+018,"Ecuador"
"SanchLucc","TCE_Ecuador",1.33246677537253E+018,"Ecuador"
"monica4he","alexagacebo",1.33282834791998E+018,"Machala, Ecuador"
"MartinaAndreRi","rc_manabi",1.3326612980317E+018,"Ecuador"
"Lopmart_","LeoBerrezueta",1.3330703456209E+018,"ECUADOR"
"mariave91","DanielQuinca",1.3330778997973E+018,"Ecuador"
"Alexamejias98","SanchLucc",1.33308307995564E+018,"Ecuador"
"EdwinGa55158274","MariuxiLista1",1.33307454476514E+018,
"MoralesGMariana","Sandinin",1.33304279643817E+018,"Ecuador"
"wavatve13","pabelml",1.33291840089766E+018,"Ecuador"
"Pazbella13","TCE_Ecuador",1.33246677537253E+018,"Ecuador"
"AnaMariaRoj0","Paul_Evel",1.33308261721489E+018,"Ecuador"
"Medicenprofej","SanchLucc",1.33308430261626E+018,"Ecuador"
"LilianaMend22","pichinchauniver",1.33306990807111E+018,"Ecuador"
"andres_m72","Paul_Evel",1.33308598846221E+018,"Ecuador"
"gield0n","EcuavisaInforma",1.33306819725217E+018,"Ecuador"
"Pau_Garcia91","marcelaholguin",1.33308679216635E+018,"Ecuador"
"gield0n","elcomerciocom",1.33304807054478E+018,"Ecuador"
"MarthaLuciaFf","Sandinin",1.33304279643817E+018,"Ecuador"
"Claudia22fa","ArauzRabascall",1.33273579837505E+018,"Manabi, Ecuador"
"luisamar224","FPNEcuador",1.33306308945401E+018,"Ecuador"
"Valen_Salazar22","carlosfigueirar",1.33263384743608E+018,
"Alvaro71173496","marcelaholguin",1.33308679216635E+018,
"MarthaLuciaFf","pabelml",1.33291840089766E+018,"Ecuador"
"eduar7priety","mabsegovia",1.33289433875028E+018,"Machala, Ecuador"
"SamanthaRoj1","FLEduardo1",1.33297086177575E+018,"Ecuador"
"miguee_lopee","MarthaLuciaFf",1.33308952272538E+018,"Ecuador"
"MarthaLuciaFf","pabelml",1.33291840089766E+018,"Ecuador"
"MauricioTT3","marcelaholguin",1.33308679216635E+018,"Ecuador"
"DeandradeMartha","IsabelCastro_6",1.33309135147546E+018,"Ecuador"
"Jesus67msr","ErmelRosario",1.33306985119635E+018,"Machala, Ecuador"
"marylouplm57","ecuarauz",1.33248865166685E+018,"Ecuador"
"MarciaRodrigue","MonederoJC",1.33301765885436E+018,"Ecuador"
"marylouplm57","sergiovalarezo",1.33253688711493E+018,"Ecuador"
"danielagarciawz","MonederoJC",1.33301765885436E+018,"Ecuador"
"danielagarciawz","cd_canar",1.333082153501E+018,"Ecuador"
"hoeg1","pabelml",1.33291840089766E+018,
"trevaspa55","consuemary",1.33232446733118E+018,"Ecuador"
"aurapaez22","jotarodbar",1.33306664711719E+018,"Ecuador"
"trevaspa55","virgiliohernand",1.33304017841653E+018,"Ecuador"
"aurapaez22","cd_canar",1.333082153501E+018,"Ecuador"
"Lauritabri12","edwinjarrin",1.3330979810385E+018,"Ecuador"
"Angelmo12Moreno","CynthiaViteri6",1.33287259297015E+018,"Ecuador"
"hoeg1","alexismoncayo",1.33271269587599E+018,
"RocioLopezw","ErmelRosario",1.33306985119635E+018,"Ecuador"
"Emilyvila8","MovilidadPue",1.33308766796218E+018,
"CeliaDi1992","CorteConstEcu",1.33270832815412E+018,"ECUADOR"
"mar1aElen4","CorteConstEcu",1.33270832815412E+018,"Ecuador"
"JesusSanch_2","MonederoJC",1.33301765885436E+018,"Ecuador"
"Americarax1996","DefensaPublicaE",1.33267402602046E+018,"Ecuador⬅"
"Pazbella13","TCE_Ecuador",1.33246677537253E+018,"Ecuador"
"CarlaFernndezG2","Expresoec",1.33310746974952E+018,"Ecuador"
"Manueleon56","PatriaLibreEc",1.33309472071793E+018,"Ecuador"
"CarlaFernndezG2","elcomerciocom",1.33310060387939E+018,"Ecuador"
"moralessrobert","BeaRivera2018",1.33310901889047E+018,"Ecuador"
"VeronicaDiazx","IPPEcu",1.33270919636262E+018,"Ecuador🇪🇨"
"moralessrobert","PaulTrujilloEC",1.33310936143516E+018,"Ecuador"
"Pau_Garcia91","marcelaholguin",1.33308679216635E+018,"Ecuador"
"VeronicaDiazx","somos_rc",1.33242792580363E+018,"Ecuador🇪🇨"
"d0mingodepedro","CRiveraC_France",1.33309638521069E+018,"Ecuador"
"Marirammirez","Meluzambrano",1.33311035019617E+018,"Ecuador"
"Marirammirez","grcain",1.33311007606486E+018,"Ecuador"
"Franciscoferx","VeronicaDiazx",1.33311059344906E+018,"Ecuador"
"cristinamorer","Paul_Evel",1.33311226799129E+018,"Ecuador"
"luisamar224","FPNEcuador",1.33306308945401E+018,"Ecuador"
"Patricmena","2darevolucionec",1.33311250048996E+018,"Ecuador"
"Mercedeslopz","Alvaro71173496",1.33311500678792E+018,"Ecuador"
"MilagrosHern16","MariaMaza1997",1.33311518013858E+018,"Ecuador"
"Dianita12mu","AlexisSanchezEC",1.33311692979242E+018,"Ecuador"
"JoseGuz_4","1sabel0rtega",1.33310621782107E+018,"Ecuador"
"isa_m0r","moreiracris19",1.33311732496721E+018,
"RosaSalz19","rafaga_deluz",1.33310773321893E+018,"Ecuador"
"RaulGarc1a27","rafaga_deluz",1.33310773321893E+018,
"margotmireleon","relicheandres",1.33311160764013E+018,"Ecuador"
"margotmireleon","relicheandres",1.33311160764013E+018,"Ecuador"
"RamirezSofiapao","ecuainm_oficial",1.33235595136251E+018,"Ecuador"
"IsabelPaz5","Arauz_Rabascall",1.33310518326664E+018,"Ecuador"
"hoeg1","KleinerZambrano",1.33312139933923E+018,
"LuisaMaraCarre1","marcelaholguin",1.33308679216635E+018,"Ecuador"
"mariolop59","RonnyAleagaS",1.33305898751278E+018,"Ecuador"
"Jara_Marcelinda","Margari71655445",1.33283222403147E+018,"Ecuador"
"gield0n","tctelevision",1.33312360272045E+018,"Ecuador"
"MonicaFernnde3","Sandinin",1.33304279643817E+018,"Ecuador"
"MarianaGutierz","relicheandres",1.33311160764013E+018,"Ecuador"
"SanchzzElena","joseandresm7",1.33315009964873E+018,"Ecuador"
"LarezSophia","Meluzambrano",1.33315074967779E+018,"Ecuador"
"BarbaraMrtnzz","LosRioSURgente",1.33315331196546E+018,"Ecuador"
"BarrigRocio","GabrielaEsPais",1.33315557333703E+018,"machala"
"Rc_BolivarCS","TamayoPao",1.33317275610868E+018,
"juanpablo101761","ecuarauz",1.33304664219552E+018,"CUENCA"
"Mashi_Pablo","ecuarauz",1.33350056408528E+018,"Guayaquil, Ecuador"
"paolaRiosHur","ECUADORXDENTRO",1.33408272892975E+018,"Ecuador"
"grcain","aran_tirado",1.33476373073593E+018,
"GerardoRoj_","LaPosta_Ecu",1.3388819241825E+018,"Ecuador"
"JessicaRa_","LaPosta_Ecu",1.3388819241825E+018,"Ecuador"
"Gomezdanielr","pichinchauniver",1.33888402147294E+018,"Ecuador"
"GerardoRoj_","LaPosta_Ecu",1.3388819241825E+018,"Ecuador"
"JessicaRa_","LaPosta_Ecu",1.3388819241825E+018,"Ecuador"
"Marta109go","LaPosta_Ecu",1.3388819241825E+018,"Machala, Ecuador"
"Andyzambrano06","lahoraecuador",1.33888729166683E+018,"Ecuador"
"Andyzambrano06","lahoraecuador",1.33888729166683E+018,"Ecuador"
"NataliaBer_","pichinchauniver",1.33888402147294E+018,"Ecuador"
"ivanaced","ecuarauz",1.33667353434148E+018,"Ecuador"
"Jara_Marcelinda","LaPosta_Ecu",1.3388819241825E+018,"Ecuador"
"MaraRome_","pichinchauniver",1.33888402147294E+018,"Ecuador"
"monica4he","LaPosta_Ecu",1.3388819241825E+018,"Machala, Ecuador"
"OsmelMaita","pichinchauniver",1.33888402147294E+018,"Ecuador"
"Velez_Anita_","pichinchauniver",1.33888402147294E+018,"Ecuador"
"Marcelavera55","TCE_Ecuador",1.33883037887065E+018,"Ecuador"
"Cris_vera14","Primicias",1.33889026964373E+018,"Ecuador"
"AnitaSuaz","RostrosEcuador",1.33654242827535E+018,"Ecuador"
"ValentinaRodrz_","elcomerciocom",1.33665464182054E+018,"Ecuador"
"VlzAdri","nadine_dev",1.33616111880133E+018,"Ecuador"
"PedroG7_","teleamazonasec",1.338812321075E+018,"Ecuador"
"joseperezdani","pichinchauniver",1.33888402147294E+018,"Machala, Ecuador"
"DaniRodriz_","RostrosEcuador",1.33654242827535E+018,"Ecuador"
"CamilaRodrz_","teleamazonasec",1.338812321075E+018,"Ecuador"
"Sr_JulioP","eduardomosque16",1.33890111151272E+018,"Ecuador"
